魔方KTV(南广济街店),108.93412457448035,34.25984537716698,c8e8f6333a968e75ab0dd8fc,"{'name': '魔方KTV(南广济街店)', 'location': {'lat': 34.264396, 'lng': 108.945227}, 'address': '碑林区南广济街94号荣民国际大厦3楼', 'street_id': 'c8e8f6333a968e75ab0dd8fc', 'telephone': '029-87627979', 'detail': 1, 'uid': 'c8e8f6333a968e75ab0dd8fc', 'detail_info': {'tag': '休闲娱乐;ktv', 'navi_location': {'lng': 108.94533455615, 'lat': 34.264509068613}, 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=c8e8f6333a968e75ab0dd8fc&output=html&source=placeapi_v2', 'price': '71', 'overall_rating': '4', 'image_num': '180', 'comment_num': '1220'}}"
"{'name': '魔方KTV(南广济街店)', 'location': {'lat': 34.264396, 'lng': 108.945227}, 'address': '碑林区南广济街94号荣民国际大厦3楼', 'street_id': 'c8e8f6333a968e75ab0dd8fc', 'telephone': '029-87627979', 'detail': 1, 'uid': 'c8e8f6333a968e75ab0dd8fc', 'detail_info': {'tag': '休闲娱乐;ktv', 'navi_location': {'lng': 108.94533455615, 'lat': 34.264509068613}, 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=c8e8f6333a968e75ab0dd8fc&output=html&source=placeapi_v2', 'price': '71', 'overall_rating': '4', 'image_num': '180', 'comment_num': '1220'}}"
万紫千红大舞厅,108.91840837407041,34.25920419518529,2c0bd6c54862a4b343ab9ac5,"{'name': '万紫千红大舞厅', 'location': {'lat': 34.263474, 'lng': 108.929559}, 'address': '陕西省西安市莲湖区环城西路南段72号', 'street_id': '2c0bd6c54862a4b343ab9ac5', 'detail': 1, 'uid': '2c0bd6c54862a4b343ab9ac5', 'detail_info': {'tag': '休闲娱乐;歌舞厅', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=2c0bd6c54862a4b343ab9ac5&output=html&source=placeapi_v2', 'price': '53', 'overall_rating': '3.0', 'image_num': '8', 'comment_num': '22'}}"
"{'name': '万紫千红大舞厅', 'location': {'lat': 34.263474, 'lng': 108.929559}, 'address': '陕西省西安市莲湖区环城西路南段72号', 'street_id': '2c0bd6c54862a4b343ab9ac5', 'detail': 1, 'uid': '2c0bd6c54862a4b343ab9ac5', 'detail_info': {'tag': '休闲娱乐;歌舞厅', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=2c0bd6c54862a4b343ab9ac5&output=html&source=placeapi_v2', 'price': '53', 'overall_rating': '3.0', 'image_num': '8', 'comment_num': '22'}}"
快乐迪KTV,108.92887521236779,34.26139305973852,ecb46c5771e19c9bab059d54,"{'name': '快乐迪KTV', 'location': {'lat': 34.265851, 'lng': 108.93999}, 'address': '西大街同方商城3层', 'street_id': 'ecb46c5771e19c9bab059d54', 'detail': 1, 'uid': 'ecb46c5771e19c9bab059d54', 'detail_info': {'tag': '休闲娱乐;ktv', 'navi_location': {'lng': 108.93993687998, 'lat': 34.265686944943}, 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=ecb46c5771e19c9bab059d54&output=html&source=placeapi_v2', 'price': '78', 'overall_rating': '4.5', 'image_num': '141', 'comment_num': '680'}}"
"{'name': '快乐迪KTV', 'location': {'lat': 34.265851, 'lng': 108.93999}, 'address': '西大街同方商城3层', 'street_id': 'ecb46c5771e19c9bab059d54', 'detail': 1, 'uid': 'ecb46c5771e19c9bab059d54', 'detail_info': {'tag': '休闲娱乐;ktv', 'navi_location': {'lng': 108.93993687998, 'lat': 34.265686944943}, 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=ecb46c5771e19c9bab059d54&output=html&source=placeapi_v2', 'price': '78', 'overall_rating': '4.5', 'image_num': '141', 'comment_num': '680'}}"
滚石新天地KTV(南大街店),108.94283584280457,34.257345458857095,881a28e7a6f68f5ef842b2f1,"{'name': '滚石新天地KTV(南大街店)', 'location': {'lat': 34.262026, 'lng': 108.953929}, 'address': '陕西省西安市碑林区南大街113号西安百货大厦(近东木头市)', 'street_id': '881a28e7a6f68f5ef842b2f1', 'detail': 1, 'uid': '881a28e7a6f68f5ef842b2f1', 'detail_info': {'tag': '休闲娱乐;ktv', 'navi_location': {'lng': 108.95389248367, 'lat': 34.262311251327}, 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=881a28e7a6f68f5ef842b2f1&output=html&source=placeapi_v2', 'price': '52', 'overall_rating': '4.3', 'image_num': '441', 'comment_num': '2535'}}"
"{'name': '滚石新天地KTV(南大街店)', 'location': {'lat': 34.262026, 'lng': 108.953929}, 'address': '陕西省西安市碑林区南大街113号西安百货大厦(近东木头市)', 'street_id': '881a28e7a6f68f5ef842b2f1', 'detail': 1, 'uid': '881a28e7a6f68f5ef842b2f1', 'detail_info': {'tag': '休闲娱乐;ktv', 'navi_location': {'lng': 108.95389248367, 'lat': 34.262311251327}, 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=881a28e7a6f68f5ef842b2f1&output=html&source=placeapi_v2', 'price': '52', 'overall_rating': '4.3', 'image_num': '441', 'comment_num': '2535'}}"
雅图(连锁)数字影院,108.93868239078617,34.26055631079213,abfaf23f7304861f03ff2dc3,"{'name': '雅图(连锁)数字影院', 'location': {'lat': 34.26518, 'lng': 108.949776}, 'address': '西安市碑林区西大街中环广场7F', 'street_id': 'abfaf23f7304861f03ff2dc3', 'telephone': '(029)87216226', 'detail': 1, 'uid': 'abfaf23f7304861f03ff2dc3', 'detail_info': {'tag': '休闲娱乐;电影院', 'navi_location': {'lng': 108.94982135053, 'lat': 34.264577315456}, 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=abfaf23f7304861f03ff2dc3&output=html&source=placeapi_v2', 'price': '28', 'overall_rating': '3.7', 'service_rating': '0', 'environment_rating': '0', 'comment_num': '844'}}"
"{'name': '雅图(连锁)数字影院', 'location': {'lat': 34.26518, 'lng': 108.949776}, 'address': '西安市碑林区西大街中环广场7F', 'street_id': 'abfaf23f7304861f03ff2dc3', 'telephone': '(029)87216226', 'detail': 1, 'uid': 'abfaf23f7304861f03ff2dc3', 'detail_info': {'tag': '休闲娱乐;电影院', 'navi_location': {'lng': 108.94982135053, 'lat': 34.264577315456}, 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=abfaf23f7304861f03ff2dc3&output=html&source=placeapi_v2', 'price': '28', 'overall_rating': '3.7', 'service_rating': '0', 'environment_rating': '0', 'comment_num': '844'}}"
