西安市机动车停放服务中心,108.93370512128705,34.25929255843607,a5d79673a1389ff4dbd8916f,"{'name': '西安市机动车停放服务中心', 'location': {'lat': 34.263836, 'lng': 108.944809}, 'address': '盐店街7号', 'street_id': 'a5d79673a1389ff4dbd8916f', 'detail': 0, 'uid': 'a5d79673a1389ff4dbd8916f', 'detail_info': {'tag': '汽车服务;汽车美容'}}"
"{'name': '西安市机动车停放服务中心', 'location': {'lat': 34.263836, 'lng': 108.944809}, 'address': '盐店街7号', 'street_id': 'a5d79673a1389ff4dbd8916f', 'detail': 0, 'uid': 'a5d79673a1389ff4dbd8916f', 'detail_info': {'tag': '汽车服务;汽车美容'}}"
一嗨租车(西安老市政府送车点),108.94156133573065,34.2662331760423,1557840508fd1d9341d63e1b,"{'name': '一嗨租车(西安老市政府送车点)', 'location': {'lat': 34.270898, 'lng': 108.952647}, 'address': '西华门大街与北大街交叉口西侧路北西安消防西侧', 'street_id': '1557840508fd1d9341d63e1b', 'detail': 1, 'uid': '1557840508fd1d9341d63e1b', 'detail_info': {'tag': '汽车服务;汽车租赁', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=1557840508fd1d9341d63e1b&output=html&source=placeapi_v2', 'image_num': '1'}}"
"{'name': '一嗨租车(西安老市政府送车点)', 'location': {'lat': 34.270898, 'lng': 108.952647}, 'address': '西华门大街与北大街交叉口西侧路北西安消防西侧', 'street_id': '1557840508fd1d9341d63e1b', 'detail': 1, 'uid': '1557840508fd1d9341d63e1b', 'detail_info': {'tag': '汽车服务;汽车租赁', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=1557840508fd1d9341d63e1b&output=html&source=placeapi_v2', 'image_num': '1'}}"
陕西教育汽车修理厂,108.92001660117414,34.25215415729165,9b6251cfeef62c392902e112,"{'name': '陕西教育汽车修理厂', 'location': {'lat': 34.256451, 'lng': 108.931168}, 'address': '环城西路南段34附近', 'street_id': '9b6251cfeef62c392902e112', 'detail': 1, 'uid': '9b6251cfeef62c392902e112', 'detail_info': {'tag': '汽车服务;汽车维修', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=9b6251cfeef62c392902e112&output=html&source=placeapi_v2', 'image_num': '3'}}"
"{'name': '陕西教育汽车修理厂', 'location': {'lat': 34.256451, 'lng': 108.931168}, 'address': '环城西路南段34附近', 'street_id': '9b6251cfeef62c392902e112', 'detail': 1, 'uid': '9b6251cfeef62c392902e112', 'detail_info': {'tag': '汽车服务;汽车维修', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=9b6251cfeef62c392902e112&output=html&source=placeapi_v2', 'image_num': '3'}}"
西安新丰泰红旗汽车销售服务有限公司,108.92586335254961,34.26078620920514,008daec04e3c979cf5c59ce8,"{'name': '西安新丰泰红旗汽车销售服务有限公司', 'location': {'lat': 34.265189, 'lng': 108.936988}, 'address': '西安市莲湖区西大街218号唐人街购物中心一层', 'street_id': '008daec04e3c979cf5c59ce8', 'telephone': '(029)87378800', 'detail': 1, 'uid': '008daec04e3c979cf5c59ce8', 'detail_info': {'tag': '汽车服务;汽车销售', 'navi_location': {'lng': 108.93700397717, 'lat': 34.265307908012}, 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=008daec04e3c979cf5c59ce8&output=html&source=placeapi_v2', 'image_num': '6'}}"
"{'name': '西安新丰泰红旗汽车销售服务有限公司', 'location': {'lat': 34.265189, 'lng': 108.936988}, 'address': '西安市莲湖区西大街218号唐人街购物中心一层', 'street_id': '008daec04e3c979cf5c59ce8', 'telephone': '(029)87378800', 'detail': 1, 'uid': '008daec04e3c979cf5c59ce8', 'detail_info': {'tag': '汽车服务;汽车销售', 'navi_location': {'lng': 108.93700397717, 'lat': 34.265307908012}, 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=008daec04e3c979cf5c59ce8&output=html&source=placeapi_v2', 'image_num': '6'}}"
小冯洗车行,108.93116895146741,34.24998867202941,092ff7a149c9cc559cf779ab,"{'name': '小冯洗车行', 'location': {'lat': 34.254487, 'lng': 108.942287}, 'address': '西安市碑林区红缨路96号', 'street_id': '092ff7a149c9cc559cf779ab', 'detail': 1, 'uid': '092ff7a149c9cc559cf779ab', 'detail_info': {'tag': '汽车服务;汽车美容', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=092ff7a149c9cc559cf779ab&output=html&source=placeapi_v2', 'image_num': '4'}}"
"{'name': '小冯洗车行', 'location': {'lat': 34.254487, 'lng': 108.942287}, 'address': '西安市碑林区红缨路96号', 'street_id': '092ff7a149c9cc559cf779ab', 'detail': 1, 'uid': '092ff7a149c9cc559cf779ab', 'detail_info': {'tag': '汽车服务;汽车美容', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=092ff7a149c9cc559cf779ab&output=html&source=placeapi_v2', 'image_num': '4'}}"
